Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
16-APR-2026,511246,4.94,5.00,-0.0121,0.0363,0.0362,0.6916
16-APR-2026,511254,61.75,61.75,0.0000,0.0000,0.0000,0.0000
16-APR-2026,511260,35.96,36.63,-0.0185,0.0217,0.0217,0.4146
16-APR-2026,511355,12.00,12.00,0.0000,0.0272,0.0271,0.5177
16-APR-2026,511359,54.00,55.74,-0.0317,0.0305,0.0305,0.5827
16-APR-2026,511377,29.50,29.50,0.0000,0.0258,0.0257,0.4910
16-APR-2026,511391,69.65,66.34,0.0487,0.0320,0.0321,0.6133
16-APR-2026,511401,6.27,5.98,0.0474,0.0348,0.0349,0.6668
16-APR-2026,511411,28.00,26.91,0.0397,0.0442,0.0442,0.8444
16-APR-2026,511441,26.02,26.02,0.0000,0.0329,0.0329,0.6286
16-APR-2026,511447,0.51,0.50,0.0198,0.0374,0.0373,0.7126
16-APR-2026,511451,8.86,8.86,0.0000,0.0353,0.0352,0.6725
16-APR-2026,511463,9.70,9.50,0.0208,0.0367,0.0366,0.6992
16-APR-2026,511493,3.56,3.49,0.0199,0.0433,0.0432,0.8253
16-APR-2026,511501,24.77,24.36,0.0167,0.0312,0.0312,0.5961
16-APR-2026,511507,45.84,47.97,-0.0454,0.0370,0.0370,0.7069
16-APR-2026,511509,28.92,28.32,0.0210,0.0309,0.0309,0.5903
16-APR-2026,511523,20.23,19.36,0.0440,0.0266,0.0267,0.5101
16-APR-2026,511525,2.07,1.96,0.0546,0.0308,0.0309,0.5903
16-APR-2026,511533,40.67,39.67,0.0249,0.0409,0.0408,0.7795
16-APR-2026,511535,36.76,38.21,-0.0387,0.0476,0.0475,0.9075
16-APR-2026,511539,11.84,12.45,-0.0502,0.0280,0.0281,0.5368
16-APR-2026,511543,35.82,35.00,0.0232,0.0389,0.0389,0.7432
16-APR-2026,511549,52.94,53.17,-0.0043,0.0304,0.0303,0.5789
16-APR-2026,511557,4.67,4.71,-0.0085,0.0347,0.0346,0.6610
16-APR-2026,511563,43.98,43.98,0.0000,0.0289,0.0289,0.5521
16-APR-2026,511571,126.90,125.95,0.0075,0.0395,0.0394,0.7527
16-APR-2026,511577,15.39,15.17,0.0144,0.0367,0.0366,0.6992
16-APR-2026,511585,3.48,3.42,0.0174,0.0168,0.0168,0.3210
16-APR-2026,511593,17.90,17.98,-0.0045,0.0415,0.0414,0.7909
16-APR-2026,511601,8.40,8.38,0.0024,0.0340,0.0339,0.6477
16-APR-2026,511609,22.69,22.49,0.0089,0.0209,0.0209,0.3993
16-APR-2026,511626,86.59,84.21,0.0279,0.0407,0.0406,0.7757
16-APR-2026,511628,37.01,35.56,0.0400,0.0318,0.0318,0.6075
16-APR-2026,511632,6.24,5.95,0.0476,0.0047,0.0058,0.1108
16-APR-2026,511636,2.15,2.19,-0.0184,0.0294,0.0293,0.5598
16-APR-2026,511644,87.81,83.63,0.0488,0.1477,0.1474,2.8161
16-APR-2026,511654,65.75,62.00,0.0587,0.0433,0.0434,0.8292
16-APR-2026,511658,17.75,17.45,0.0170,0.0339,0.0338,0.6457
16-APR-2026,511664,8.72,9.13,-0.0459,0.0389,0.0389,0.7432
16-APR-2026,511672,33.51,34.00,-0.0145,0.0299,0.0299,0.5712
16-APR-2026,511692,7.59,7.11,0.0653,0.0437,0.0439,0.8387
16-APR-2026,511696,275.00,288.95,-0.0495,0.0370,0.0371,0.7088
16-APR-2026,511700,0.40,0.40,0.0000,0.0340,0.0339,0.6477
16-APR-2026,511702,162.60,162.95,-0.0022,0.0275,0.0274,0.5235
16-APR-2026,511710,2.04,2.09,-0.0242,0.0354,0.0354,0.6763
16-APR-2026,511712,71.50,71.55,-0.0007,0.0365,0.0364,0.6954
16-APR-2026,511716,6.67,7.01,-0.0497,0.0407,0.0408,0.7795
16-APR-2026,511728,21.65,20.81,0.0396,0.0347,0.0347,0.6629
16-APR-2026,511734,10.03,9.56,0.0480,0.0286,0.0287,0.5483
16-APR-2026,511738,34.00,34.00,0.0000,0.0159,0.0159,0.3038
16-APR-2026,511740,120.60,114.95,0.0480,0.0321,0.0322,0.6152
16-APR-2026,511756,32.40,30.91,0.0471,0.0332,0.0333,0.6362
16-APR-2026,511758,69.80,69.89,-0.0013,0.0438,0.0437,0.8349
16-APR-2026,511764,35.88,34.00,0.0538,0.0371,0.0372,0.7107
16-APR-2026,512014,886.00,908.45,-0.0250,0.0262,0.0262,0.5006
16-APR-2026,512018,9.16,8.23,0.1071,0.0310,0.0318,0.6075
16-APR-2026,512020,10129.50,10101.85,0.0027,0.0291,0.0290,0.5540
16-APR-2026,512022,244.45,244.45,0.0000,0.0000,0.0000,0.0000
16-APR-2026,512025,41.95,40.92,0.0249,0.0351,0.0351,0.6706
16-APR-2026,512026,312.25,312.25,0.0000,0.0156,0.0156,0.2980
16-APR-2026,512036,138.90,146.20,-0.0512,0.0320,0.0321,0.6133
16-APR-2026,512047,6.74,6.42,0.0486,0.0381,0.0382,0.7298
16-APR-2026,512048,2.81,2.82,-0.0036,0.0383,0.0382,0.7298
16-APR-2026,512062,64.06,62.81,0.0197,0.0182,0.0182,0.3477
16-APR-2026,512063,45.34,45.34,0.0000,0.0107,0.0107,0.2044
16-APR-2026,512064,40.91,43.00,-0.0498,0.0350,0.0351,0.6706
16-APR-2026,512065,20.89,20.49,0.0193,0.1044,0.1041,1.9888
16-APR-2026,512068,105.63,103.31,0.0222,0.0365,0.0364,0.6954
16-APR-2026,512091,12.19,12.19,0.0000,0.0329,0.0328,0.6266
16-APR-2026,512093,3.65,3.62,0.0083,0.0276,0.0275,0.5254
16-APR-2026,512097,0.25,0.26,-0.0392,0.0451,0.0451,0.8616
16-APR-2026,512099,800.00,805.00,-0.0062,0.0271,0.0271,0.5177
16-APR-2026,512101,17.40,17.40,0.0000,0.0000,0.0000,0.0000
16-APR-2026,512103,272.60,259.65,0.0487,0.0298,0.0300,0.5731
16-APR-2026,512109,57.42,58.59,-0.0202,0.0108,0.0109,0.2082
16-APR-2026,512115,68.00,67.43,0.0084,0.0349,0.0349,0.6668
16-APR-2026,512117,3.67,3.67,0.0000,0.0000,0.0000,0.0000
16-APR-2026,512149,1.14,1.14,0.0000,0.0360,0.0359,0.6859
16-APR-2026,512153,10.55,10.55,0.0000,0.0092,0.0092,0.1758
16-APR-2026,512165,22.60,21.98,0.0278,0.0373,0.0373,0.7126
16-APR-2026,512175,4.79,4.98,-0.0389,0.0367,0.0367,0.7012
16-APR-2026,512197,5.20,5.20,0.0000,0.0345,0.0344,0.6572
16-APR-2026,512213,2.71,2.71,0.0000,0.0000,0.0000,0.0000
16-APR-2026,512217,29.88,29.99,-0.0037,0.0370,0.0369,0.7050
16-APR-2026,512221,14.45,14.45,0.0000,0.0027,0.0027,0.0516
16-APR-2026,512229,164.15,160.95,0.0197,0.0162,0.0162,0.3095
16-APR-2026,512247,2.77,2.74,0.0109,0.0270,0.0270,0.5158
16-APR-2026,512257,3.69,3.70,-0.0027,0.0248,0.0247,0.4719
16-APR-2026,512261,3.00,3.00,0.0000,0.0000,0.0000,0.0000
16-APR-2026,512267,10.71,10.54,0.0160,0.0329,0.0329,0.6286
16-APR-2026,512271,116.50,116.50,0.0000,0.0004,0.0004,0.0076
16-APR-2026,512277,379.00,371.25,0.0207,0.1042,0.1040,1.9869
16-APR-2026,512297,69.09,67.74,0.0197,0.0345,0.0344,0.6572
16-APR-2026,512301,38.59,37.84,0.0196,0.0308,0.0308,0.5884
16-APR-2026,512344,4.30,4.30,0.0000,0.0350,0.0350,0.6687
16-APR-2026,512345,89.10,93.75,-0.0509,0.0288,0.0290,0.5540
16-APR-2026,512361,31.03,29.94,0.0358,0.0315,0.0315,0.6018
16-APR-2026,512367,11.52,11.52,0.0000,0.0011,0.0011,0.0210
16-APR-2026,512377,5.64,5.64,0.0000,0.0034,0.0034,0.0650
16-APR-2026,512379,2.87,2.74,0.0464,0.0321,0.0322,0.6152
16-APR-2026,512393,27.56,28.26,-0.0251,0.0317,0.0317,0.6056
16-APR-2026,512399,35.53,35.48,0.0014,0.0263,0.0263,0.5025
16-APR-2026,512404,0.05,0.05,0.0000,0.0115,0.0115,0.2197
16-APR-2026,512405,19.11,19.11,0.0000,0.0067,0.0067,0.1280
16-APR-2026,512408,10.05,10.05,0.0000,0.0000,0.0000,0.0000
16-APR-2026,512415,6.04,5.76,0.0475,0.0329,0.0330,0.6305
16-APR-2026,512425,825.00,812.00,0.0159,0.0313,0.0312,0.5961
16-APR-2026,512437,362.20,392.80,-0.0811,0.0345,0.0349,0.6668
16-APR-2026,512441,0.41,0.41,0.0000,0.0430,0.0429,0.8196
16-APR-2026,512443,15.68,15.58,0.0064,0.0328,0.0327,0.6247
16-APR-2026,512453,600.75,606.85,-0.0101,0.0288,0.0287,0.5483
16-APR-2026,512477,365.15,359.00,0.0170,0.0411,0.0410,0.7833
16-APR-2026,512479,572.85,603.00,-0.0513,0.0094,0.0101,0.1930
16-APR-2026,512485,95.25,95.25,0.0000,0.0343,0.0342,0.6534
16-APR-2026,512489,16.12,15.36,0.0483,0.0443,0.0443,0.8464
16-APR-2026,512493,55.16,55.86,-0.0126,0.0336,0.0335,0.6400
16-APR-2026,512499,0.49,0.49,0.0000,0.0072,0.0071,0.1356
16-APR-2026,512511,1.08,1.08,0.0000,0.0026,0.0025,0.0478
16-APR-2026,512527,666.30,666.50,-0.0003,0.0258,0.0257,0.4910
16-APR-2026,512565,30.30,30.45,-0.0049,0.0277,0.0276,0.5273
16-APR-2026,512587,36.26,36.68,-0.0115,0.0375,0.0374,0.7145
16-APR-2026,512589,172.35,168.80,0.0208,0.0340,0.0340,0.6496
16-APR-2026,512591,1.52,1.60,-0.0513,0.0428,0.0429,0.8196
16-APR-2026,512595,85.18,82.84,0.0279,0.1581,0.1577,3.0129
16-APR-2026,512600,67.26,67.07,0.0028,0.0289,0.0288,0.5502
16-APR-2026,512604,6.68,6.65,0.0045,0.0376,0.0375,0.7164
16-APR-2026,512618,10.45,11.25,-0.0738,0.0548,0.0549,1.0489
16-APR-2026,512624,6.23,6.20,0.0048,0.0322,0.0321,0.6133
16-APR-2026,512634,162.95,161.30,0.0102,0.0245,0.0244,0.4662
16-APR-2026,513005,41.59,41.06,0.0128,0.0341,0.0340,0.6496
16-APR-2026,513039,3.31,3.31,0.0000,0.0000,0.0000,0.0000
16-APR-2026,513043,152.35,146.00,0.0426,0.0343,0.0343,0.6553
16-APR-2026,513059,34.70,33.73,0.0284,0.0287,0.0287,0.5483
16-APR-2026,513063,24.27,23.90,0.0154,0.0395,0.0394,0.7527
16-APR-2026,513117,9.13,8.68,0.0505,0.0295,0.0296,0.5655
16-APR-2026,513119,907.45,889.70,0.0198,0.0331,0.0330,0.6305
16-APR-2026,513149,790.00,784.80,0.0066,0.0301,0.0300,0.5731
16-APR-2026,513173,21.64,21.32,0.0149,0.0376,0.0376,0.7183
16-APR-2026,513252,900.55,897.75,0.0031,0.0347,0.0346,0.6610
16-APR-2026,513295,185.60,185.75,-0.0008,0.0415,0.0414,0.7909
16-APR-2026,513303,13.19,12.94,0.0191,0.0363,0.0362,0.6916
16-APR-2026,513307,1419.95,1423.15,-0.0023,0.0531,0.0530,1.0126
16-APR-2026,513309,7.70,7.74,-0.0052,0.0365,0.0364,0.6954
16-APR-2026,513337,0.66,0.65,0.0153,0.0365,0.0364,0.6954
16-APR-2026,513353,282.25,248.80,0.1261,0.0259,0.0273,0.5216
16-APR-2026,513361,17.92,17.46,0.0260,0.0339,0.0339,0.6477
16-APR-2026,513369,125.50,133.00,-0.0580,0.0329,0.0331,0.6324
16-APR-2026,513397,13.00,13.20,-0.0153,0.0283,0.0282,0.5388
16-APR-2026,513418,4.93,4.70,0.0478,0.0323,0.0324,0.6190
16-APR-2026,513422,31.50,30.90,0.0192,0.0411,0.0410,0.7833
16-APR-2026,513430,36.63,37.00,-0.0101,0.0326,0.0325,0.6209
16-APR-2026,513452,9.55,9.10,0.0483,0.0352,0.0353,0.6744
16-APR-2026,513456,52.59,50.54,0.0398,0.0283,0.0283,0.5407
16-APR-2026,513460,8.97,8.55,0.0480,0.0347,0.0348,0.6649
16-APR-2026,513472,493.35,492.35,0.0020,0.0316,0.0315,0.6018
16-APR-2026,513488,20.99,20.60,0.0188,0.0363,0.0363,0.6935
16-APR-2026,513496,354.35,357.00,-0.0075,0.0371,0.0370,0.7069
16-APR-2026,513498,84.96,80.00,0.0602,0.0346,0.0348,0.6649
16-APR-2026,513502,9.30,9.12,0.0195,0.0359,0.0358,0.6840
16-APR-2026,513507,158.80,151.25,0.0487,0.0245,0.0246,0.4700
16-APR-2026,513511,300.70,301.35,-0.0022,0.0342,0.0341,0.6515
16-APR-2026,513513,10.17,10.49,-0.0310,0.0508,0.0507,0.9686
16-APR-2026,513528,54.87,57.75,-0.0512,0.0397,0.0398,0.7604
16-APR-2026,513532,369.40,379.65,-0.0274,0.0336,0.0336,0.6419
16-APR-2026,513536,100.26,100.40,-0.0014,0.0300,0.0299,0.5712
16-APR-2026,513540,19.60,20.55,-0.0473,0.0261,0.0263,0.5025
16-APR-2026,513544,81.27,82.92,-0.0201,0.0358,0.0357,0.6820
16-APR-2026,513548,149.00,156.45,-0.0488,0.0423,0.0424,0.8101
16-APR-2026,513566,11.65,12.13,-0.0404,0.0307,0.0308,0.5884
16-APR-2026,513575,22.79,22.55,0.0106,0.0348,0.0348,0.6649
16-APR-2026,513629,38.40,37.03,0.0363,0.0359,0.0359,0.6859
16-APR-2026,513642,44.22,44.45,-0.0052,0.0456,0.0455,0.8693
16-APR-2026,513687,5.40,5.15,0.0474,0.0324,0.0325,0.6209
16-APR-2026,513693,29.21,30.07,-0.0290,0.0312,0.0312,0.5961
16-APR-2026,513699,26.29,26.29,0.0000,0.0380,0.0379,0.7241
16-APR-2026,513709,184.60,188.10,-0.0188,0.0337,0.0336,0.6419
16-APR-2026,513713,4.00,4.06,-0.0149,0.0306,0.0305,0.5827
16-APR-2026,513721,12.73,12.13,0.0483,0.0351,0.0351,0.6706
16-APR-2026,514010,22.54,22.77,-0.0102,0.0390,0.0389,0.7432
16-APR-2026,514028,37.77,39.00,-0.0320,0.0378,0.0378,0.7222
16-APR-2026,514030,117.77,112.96,0.0417,0.0274,0.0275,0.5254
16-APR-2026,514060,5.37,5.46,-0.0166,0.0320,0.0320,0.6114
16-APR-2026,514087,52.99,51.50,0.0285,0.0332,0.0332,0.6343
16-APR-2026,514113,19.85,18.28,0.0824,0.0312,0.0317,0.6056
16-APR-2026,514138,341.60,342.00,-0.0012,0.0293,0.0292,0.5579
16-APR-2026,514165,6.62,6.51,0.0168,0.0306,0.0306,0.5846
16-APR-2026,514171,42.65,42.70,-0.0012,0.0430,0.0429,0.8196
16-APR-2026,514177,73.27,69.79,0.0487,0.0279,0.0281,0.5368
16-APR-2026,514183,81.20,81.66,-0.0056,0.0223,0.0223,0.4260
16-APR-2026,514197,4.64,4.29,0.0784,0.0369,0.0373,0.7126
16-APR-2026,514223,24.80,25.30,-0.0200,0.0408,0.0407,0.7776
16-APR-2026,514236,0.10,0.10,0.0000,0.0000,0.0000,0.0000
16-APR-2026,514238,988.90,979.30,0.0098,0.0307,0.0306,0.5846
16-APR-2026,514240,6.83,6.56,0.0403,0.0349,0.0350,0.6687
16-APR-2026,514248,34.35,34.35,0.0000,0.0352,0.0351,0.6706
16-APR-2026,514260,84.91,80.87,0.0487,0.0203,0.0205,0.3917
16-APR-2026,514264,18.59,20.00,-0.0731,0.0425,0.0427,0.8158
16-APR-2026,514266,51.99,53.61,-0.0307,0.0240,0.0240,0.4585
16-APR-2026,514272,113.65,114.75,-0.0096,0.0297,0.0297,0.5674
16-APR-2026,514280,136.65,136.00,0.0048,0.0449,0.0447,0.8540
16-APR-2026,514302,169.10,171.40,-0.0135,0.0334,0.0333,0.6362
16-APR-2026,514312,39.00,39.50,-0.0127,0.0384,0.0384,0.7336
16-APR-2026,514316,100.93,98.97,0.0196,0.0324,0.0323,0.6171
16-APR-2026,514318,405.50,414.00,-0.0207,0.0219,0.0219,0.4184
16-APR-2026,514322,87.00,82.16,0.0572,0.0490,0.0490,0.9361
16-APR-2026,514324,849.05,838.30,0.0127,0.0330,0.0330,0.6305
16-APR-2026,514326,8.25,8.12,0.0159,0.0365,0.0364,0.6954
16-APR-2026,514330,658.85,639.40,0.0300,0.0403,0.0403,0.7699
16-APR-2026,514332,49.50,48.19,0.0268,0.0413,0.0413,0.7890
16-APR-2026,514336,77.43,77.43,0.0000,0.0290,0.0289,0.5521
16-APR-2026,514358,112.00,111.96,0.0004,0.0471,0.0470,0.8979
16-APR-2026,514360,30.69,32.30,-0.0511,0.0378,0.0379,0.7241
16-APR-2026,514378,14.81,15.16,-0.0234,0.0366,0.0365,0.6973
16-APR-2026,514386,10.63,10.47,0.0152,0.0399,0.0398,0.7604
16-APR-2026,514400,21.69,20.66,0.0487,0.0345,0.0346,0.6610
16-APR-2026,514402,17.60,16.03,0.0934,0.0362,0.0367,0.7012
16-APR-2026,514412,148.00,148.00,0.0000,0.0306,0.0305,0.5827
16-APR-2026,514414,15.35,15.05,0.0197,0.0209,0.0209,0.3993
16-APR-2026,514428,309.10,307.05,0.0067,0.0269,0.0269,0.5139
16-APR-2026,514440,27.46,26.39,0.0397,0.0318,0.0318,0.6075
16-APR-2026,514442,22.02,20.94,0.0503,0.0385,0.0386,0.7375
16-APR-2026,514448,853.45,852.75,0.0008,0.0201,0.0201,0.3840
16-APR-2026,514454,31.14,31.54,-0.0128,0.0323,0.0322,0.6152
16-APR-2026,514470,76.43,75.43,0.0132,0.0270,0.0269,0.5139
16-APR-2026,515008,280.05,278.85,0.0043,0.0349,0.0348,0.6649
16-APR-2026,515043,100.07,99.92,0.0015,0.0171,0.0170,0.3248
16-APR-2026,515059,34.99,34.99,0.0000,0.0408,0.0407,0.7776
16-APR-2026,515085,7.16,6.90,0.0370,0.0373,0.0373,0.7126
16-APR-2026,515147,89.84,90.20,-0.0040,0.0333,0.0332,0.6343
16-APR-2026,516003,146.20,149.00,-0.0190,0.0289,0.0288,0.5502
16-APR-2026,516020,3.88,3.70,0.0475,0.0319,0.0320,0.6114
16-APR-2026,516032,7.13,6.95,0.0256,0.0395,0.0395,0.7546
16-APR-2026,516038,245.85,236.15,0.0403,0.0313,0.0314,0.5999
16-APR-2026,516062,3.93,4.01,-0.0202,0.0267,0.0266,0.5082
16-APR-2026,516078,63.01,62.99,0.0003,0.0381,0.0380,0.7260
16-APR-2026,516096,152.00,151.95,0.0003,0.0393,0.0392,0.7489
16-APR-2026,516098,9.49,9.00,0.0530,0.0366,0.0367,0.7012
16-APR-2026,516106,6.49,6.50,-0.0015,0.0341,0.0340,0.6496
16-APR-2026,516108,93.65,95.00,-0.0143,0.0241,0.0240,0.4585
16-APR-2026,516110,3.16,3.11,0.0159,0.0273,0.0272,0.5197
16-APR-2026,517035,180.45,180.55,-0.0006,0.0374,0.0373,0.7126
16-APR-2026,517044,33.25,33.25,0.0000,0.0300,0.0299,0.5712
16-APR-2026,517063,126.86,130.61,-0.0291,0.0366,0.0366,0.6992
16-APR-2026,517077,49.38,49.38,0.0000,0.0306,0.0305,0.5827
16-APR-2026,517096,74.54,71.96,0.0352,0.0413,0.0413,0.7890
16-APR-2026,517119,20.30,19.55,0.0376,0.0321,0.0321,0.6133
16-APR-2026,517166,159.10,162.95,-0.0239,0.0359,0.0359,0.6859
16-APR-2026,517170,29.25,30.42,-0.0392,0.0358,0.0359,0.6859
16-APR-2026,517172,12.00,12.00,0.0000,0.0090,0.0090,0.1719
16-APR-2026,517201,75.00,72.17,0.0385,0.0364,0.0364,0.6954
16-APR-2026,517236,88.21,90.07,-0.0209,0.0334,0.0334,0.6381
16-APR-2026,517238,179.00,174.65,0.0246,0.0393,0.0392,0.7489
16-APR-2026,517246,139.75,139.35,0.0029,0.0393,0.0392,0.7489
16-APR-2026,517258,133.95,130.90,0.0230,0.0353,0.0353,0.6744
16-APR-2026,517264,81.47,82.02,-0.0067,0.0305,0.0304,0.5808
16-APR-2026,517286,62.18,63.84,-0.0263,0.0267,0.0267,0.5101
16-APR-2026,517288,63.81,62.45,0.0215,0.0367,0.0367,0.7012
16-APR-2026,517320,132.16,125.87,0.0488,0.0372,0.0373,0.7126
16-APR-2026,517336,32.15,30.62,0.0488,0.0229,0.0231,0.4413
16-APR-2026,517356,1.24,1.27,-0.0239,0.0311,0.0311,0.5942
16-APR-2026,517360,19.01,19.90,-0.0458,0.0398,0.0398,0.7604
16-APR-2026,517370,104.05,100.08,0.0389,0.0461,0.0461,0.8807
16-APR-2026,517372,444.10,448.05,-0.0089,0.0246,0.0245,0.4681
16-APR-2026,517393,8.45,8.05,0.0485,0.0358,0.0359,0.6859
16-APR-2026,517397,36.38,39.39,-0.0795,0.0344,0.0348,0.6649
16-APR-2026,517399,3.69,3.88,-0.0502,0.0349,0.0350,0.6687
16-APR-2026,517415,7.90,7.88,0.0025,0.0343,0.0342,0.6534
16-APR-2026,517417,346.40,319.90,0.0796,0.0352,0.0355,0.6782
16-APR-2026,517429,65.33,65.00,0.0051,0.0314,0.0314,0.5999
16-APR-2026,517431,21.40,21.03,0.0174,0.0556,0.0554,1.0584
16-APR-2026,517437,113.16,107.78,0.0487,0.0300,0.0301,0.5751
16-APR-2026,517449,949.50,947.95,0.0016,0.0297,0.0296,0.5655
16-APR-2026,517477,327.70,332.45,-0.0144,0.0221,0.0221,0.4222
16-APR-2026,517494,12.83,12.75,0.0063,0.0335,0.0334,0.6381
16-APR-2026,517514,251.55,252.65,-0.0044,0.0408,0.0407,0.7776
16-APR-2026,517546,46.08,47.22,-0.0244,0.0396,0.0396,0.7566
16-APR-2026,517554,0.88,0.82,0.0706,0.0307,0.0310,0.5923
16-APR-2026,518011,52.62,50.06,0.0499,0.0417,0.0418,0.7986
16-APR-2026,518053,61.89,59.83,0.0339,0.0313,0.0313,0.5980
16-APR-2026,518075,237.50,236.30,0.0051,0.0317,0.0316,0.6037
16-APR-2026,519014,13.14,13.14,0.0000,0.0326,0.0325,0.6209
16-APR-2026,519064,179.00,171.05,0.0454,0.0451,0.0451,0.8616
16-APR-2026,519097,68.97,65.39,0.0533,0.0363,0.0364,0.6954
16-APR-2026,519152,10185.65,10495.00,-0.0299,0.0234,0.0234,0.4471
16-APR-2026,519174,8.13,7.75,0.0479,0.0338,0.0339,0.6477
16-APR-2026,519191,1.48,1.41,0.0485,0.0370,0.0370,0.7069
16-APR-2026,519214,5.79,5.79,0.0000,0.0339,0.0339,0.6477
16-APR-2026,519216,25.96,25.67,0.0112,0.0343,0.0342,0.6534
16-APR-2026,519230,19.37,20.88,-0.0751,0.0404,0.0407,0.7776
16-APR-2026,519234,33.10,33.22,-0.0036,0.0426,0.0425,0.8120
16-APR-2026,519238,38.37,37.85,0.0136,0.0296,0.0295,0.5636
16-APR-2026,519262,16.49,16.19,0.0184,0.0403,0.0402,0.7680
16-APR-2026,519285,7.30,7.29,0.0014,0.0329,0.0329,0.6286
16-APR-2026,519287,36.41,36.57,-0.0044,0.0312,0.0311,0.5942
16-APR-2026,519295,204.35,210.00,-0.0273,0.0245,0.0245,0.4681
16-APR-2026,519299,43.08,41.03,0.0488,0.0402,0.0402,0.7680
16-APR-2026,519307,1.01,1.03,-0.0196,0.0410,0.0410,0.7833
16-APR-2026,519331,38.82,37.87,0.0248,0.0396,0.0396,0.7566
16-APR-2026,519353,14.92,14.92,0.0000,0.0172,0.0172,0.3286
16-APR-2026,519359,67.76,67.10,0.0098,0.0351,0.0350,0.6687
16-APR-2026,519367,425.00,416.95,0.0191,0.0310,0.0310,0.5923
16-APR-2026,519397,147.20,147.15,0.0003,0.0245,0.0244,0.4662
16-APR-2026,519413,24.96,24.96,0.0000,0.0096,0.0096,0.1834
16-APR-2026,519415,48.36,48.36,0.0000,0.0110,0.0110,0.2102
16-APR-2026,519421,201.60,196.65,0.0249,0.0232,0.0232,0.4432
16-APR-2026,519457,38.91,38.47,0.0114,0.0326,0.0325,0.6209
16-APR-2026,519463,526.25,515.95,0.0198,0.0385,0.0384,0.7336
16-APR-2026,519471,171.00,176.00,-0.0288,0.0383,0.0383,0.7317
16-APR-2026,519475,71.48,71.48,0.0000,0.0298,0.0298,0.5693
16-APR-2026,519477,1000.70,953.05,0.0488,0.0385,0.0386,0.7375
16-APR-2026,519479,8.24,8.15,0.0110,0.0351,0.0350,0.6687
16-APR-2026,519483,31.87,33.54,-0.0511,0.0471,0.0471,0.8998
16-APR-2026,519500,9.62,9.79,-0.0175,0.0373,0.0372,0.7107
16-APR-2026,519506,21.94,20.90,0.0486,0.0313,0.0314,0.5999
16-APR-2026,519532,10.70,10.51,0.0179,0.0255,0.0254,0.4853
16-APR-2026,519566,164.45,163.10,0.0082,0.0306,0.0306,0.5846
16-APR-2026,519574,49.24,46.00,0.0681,0.0380,0.0382,0.7298
16-APR-2026,519604,16.68,18.40,-0.0981,0.0451,0.0455,0.8693
16-APR-2026,519606,88.07,86.35,0.0197,0.0310,0.0310,0.5923
16-APR-2026,519612,76.54,83.15,-0.0828,0.0365,0.0368,0.7031
16-APR-2026,520075,121.00,120.65,0.0029,0.0220,0.0219,0.4184
16-APR-2026,520081,16.75,16.75,0.0000,0.0203,0.0203,0.3878
16-APR-2026,520121,14.37,14.71,-0.0234,0.0345,0.0344,0.6572
16-APR-2026,520123,61.60,62.91,-0.0210,0.0320,0.0319,0.6094
16-APR-2026,520127,15.00,15.30,-0.0198,0.0396,0.0395,0.7546
16-APR-2026,520131,27.56,27.56,0.0000,0.0235,0.0234,0.4471
16-APR-2026,520141,7.16,7.28,-0.0166,0.0348,0.0347,0.6629
16-APR-2026,520155,39.71,39.89,-0.0045,0.0348,0.0347,0.6629
16-APR-2026,521003,52.07,54.79,-0.0509,0.0185,0.0188,0.3592
16-APR-2026,521005,0.89,0.93,-0.0440,0.0380,0.0381,0.7279
16-APR-2026,521036,9.89,9.42,0.0487,0.0165,0.0168,0.3210
16-APR-2026,521048,27.36,27.36,0.0000,0.0374,0.0373,0.7126
16-APR-2026,521054,9.55,9.55,0.0000,0.0439,0.0438,0.8368
16-APR-2026,521062,4.17,4.15,0.0048,0.0345,0.0345,0.6591
16-APR-2026,521068,56.89,56.89,0.0000,0.0265,0.0265,0.5063
16-APR-2026,521080,7.50,7.58,-0.0106,0.0406,0.0405,0.7738
16-APR-2026,521097,136.40,135.50,0.0066,0.0250,0.0249,0.4757
16-APR-2026,521105,29.46,30.46,-0.0334,0.0365,0.0364,0.6954
16-APR-2026,521113,93.24,86.53,0.0747,0.0329,0.0332,0.6343
16-APR-2026,521131,25.87,25.23,0.0251,0.0297,0.0297,0.5674
16-APR-2026,521133,5.85,6.14,-0.0484,0.0218,0.0220,0.4203
16-APR-2026,521137,4.26,4.16,0.0238,0.0349,0.0348,0.6649
16-APR-2026,521141,16.32,16.50,-0.0110,0.0288,0.0287,0.5483
16-APR-2026,521149,8.60,7.88,0.0874,0.0385,0.0389,0.7432
16-APR-2026,521151,58.65,58.65,0.0000,0.0309,0.0308,0.5884
16-APR-2026,521161,31.39,29.90,0.0486,0.0416,0.0416,0.7948
16-APR-2026,521167,39.30,41.18,-0.0467,0.1160,0.1157,2.2104
16-APR-2026,521178,41.80,41.94,-0.0033,0.0365,0.0364,0.6954
16-APR-2026,521206,1.45,1.48,-0.0205,0.0431,0.0430,0.8215
16-APR-2026,521210,15.09,14.50,0.0399,0.0303,0.0304,0.5808
16-APR-2026,521216,83.48,82.00,0.0179,0.0307,0.0307,0.5865
